2013-01-03 14:59:27,Bullish
2013-01-03 15:00:59,Bullish
2013-01-03 15:05:26,Neutral
2013-01-03 15:44:16,Bullish
2013-01-03 15:46:18,Neutral
2013-01-03 15:55:19,Neutral
2013-01-03 16:22:46,Bullish
2013-01-03 16:45:15,Bearish
2013-01-03 16:51:44,Neutral
2013-01-03 16:55:03,Bullish
2013-01-03 17:05:53,Bullish
2013-01-03 17:12:17,Neutral
2013-01-03 17:13:46,Bullish
2013-01-03 17:18:51,Neutral
2013-01-03 17:53:02,Neutral
2013-01-03 18:03:40,Bullish
2013-01-03 18:08:44,Bullish
2013-01-03 18:26:03,Bullish
2013-01-03 18:46:42,Neutral
2013-01-03 20:32:08,Neutral
2013-01-04 06:16:02,Bullish
2013-01-04 06:19:03,Bullish
2013-01-04 06:27:42,Bullish
2013-01-04 06:51:48,Neutral
2013-01-04 06:52:04,Bullish
2013-01-04 07:22:53,Neutral
2013-01-04 07:32:06,Bullish
2013-01-04 07:36:20,Bullish
2013-01-04 07:46:08,Bullish
2013-01-04 07:48:51,Bullish
2013-01-04 07:50:27,Bearish
2013-01-04 08:06:03,Bearish
2013-01-04 08:18:40,Bearish
2013-01-04 08:44:16,Neutral
2013-01-04 08:45:23,Bullish
2013-01-04 08:52:33,Bearish
2013-01-04 08:59:37,Bearish
2013-01-04 09:25:46,Neutral
2013-01-04 09:30:48,Neutral
2013-01-04 09:32:32,Bullish
2013-01-04 09:36:33,Bullish
2013-01-04 09:37:41,Neutral
2013-01-04 09:45:14,Neutral
2013-01-04 09:48:11,Bullish
2013-01-04 09:49:26,Bullish
2013-01-04 09:54:24,Neutral
2013-01-04 10:17:50,Neutral
2013-01-04 10:20:39,Bullish
2013-01-04 10:21:55,Bullish
2013-01-04 10:22:01,Bullish
2013-01-04 10:24:46,Bullish
2013-01-04 10:28:42,Neutral
2013-01-04 10:40:54,Bearish
2013-01-04 11:45:26,Bullish
2013-01-04 11:52:24,Bullish
2013-01-04 12:03:47,Bearish
2013-01-04 12:17:18,Neutral
2013-01-04 12:19:36,Neutral
2013-01-04 12:29:13,Neutral
2013-01-04 12:44:24,Bearish
2013-01-04 12:51:11,Bearish
2013-01-04 12:56:54,Bearish
2013-01-04 13:10:35,Neutral
2013-01-04 13:22:01,Neutral
2013-01-04 13:26:33,Bullish
2013-01-04 13:26:48,Bullish
2013-01-04 13:32:31,Bullish
2013-01-04 13:47:20,Neutral
2013-01-04 13:56:02,Bullish
2013-01-04 13:57:09,Bullish
2013-01-04 14:02:04,Neutral
2013-01-04 14:08:29,Neutral
2013-01-04 14:08:46,Bearish
2013-01-04 14:13:06,Bullish
2013-01-04 14:13:55,Bullish
2013-01-04 14:17:43,Neutral
2013-01-04 14:26:43,Bullish
2013-01-04 14:29:09,Neutral
2013-01-04 14:30:53,Neutral
2013-01-04 14:31:28,Neutral
2013-01-04 14:32:52,Neutral
2013-01-04 14:34:27,Neutral
2013-01-04 14:34:29,Bullish
2013-01-04 14:35:04,Bullish
2013-01-04 14:36:16,Bullish
2013-01-04 14:38:12,Bullish
2013-01-04 14:40:05,Bullish
2013-01-04 14:40:27,Bearish
2013-01-04 14:41:51,Neutral
2013-01-04 14:42:07,Bearish
2013-01-04 14:44:59,Bullish
2013-01-04 14:47:14,Bullish
2013-01-04 14:47:28,Neutral
2013-01-04 14:50:04,Bullish
2013-01-04 14:51:09,Neutral
2013-01-04 14:53:17,Bullish
2013-01-04 14:53:29,Bearish
2013-01-04 14:54:14,Neutral
2013-01-04 14:55:39,Bearish
2013-01-04 14:56:07,Bullish
2013-01-04 14:57:29,Bearish
2013-01-04 14:57:54,Neutral
2013-01-04 14:58:34,Bearish
2013-01-04 14:58:49,Bullish
2013-01-04 14:59:29,Bullish
2013-01-04 15:00:11,Bullish
2013-01-04 15:00:56,Bullish
2013-01-04 15:01:42,Bullish
2013-01-04 15:02:05,Neutral
2013-01-04 15:02:56,Bullish
2013-01-04 15:08:57,Bullish
2013-01-04 15:09:57,Neutral
2013-01-04 15:10:38,Bearish
2013-01-04 15:13:23,Bullish
2013-01-04 15:14:03,Bearish
2013-01-04 15:14:19,Bullish
2013-01-04 15:14:48,Bullish
2013-01-04 15:15:50,Neutral
2013-01-04 15:19:19,Neutral
2013-01-04 15:19:43,Bearish
2013-01-04 15:21:34,Bullish
2013-01-04 15:24:46,Bullish
2013-01-04 15:25:28,Bullish
2013-01-04 15:27:34,Bearish
2013-01-04 15:28:00,Bullish
2013-01-04 15:31:12,Bullish
2013-01-04 15:33:21,Neutral
2013-01-04 15:43:51,Bullish
2013-01-04 15:46:19,Bullish
2013-01-04 15:49:32,Bearish
2013-01-04 16:04:36,Bullish
2013-01-04 16:28:47,Neutral
2013-01-04 16:38:08,Bullish
2013-01-04 16:46:16,Bullish
2013-01-04 16:48:01,Neutral
2013-01-04 16:53:27,Bullish
2013-01-04 16:58:52,Bullish
2013-01-04 17:57:30,Neutral
2013-01-04 18:09:45,Neutral
2013-01-04 18:13:03,Neutral
2013-01-04 19:22:03,Bullish
2013-01-04 19:27:41,Bullish
2013-01-04 19:43:49,Bearish
2013-01-04 20:10:49,Bearish
2013-01-04 21:30:31,Bullish
2013-01-04 22:00:00,Neutral
2013-01-04 22:01:24,Bullish
2013-01-05 00:01:45,Bearish
2013-01-05 00:49:52,Bearish
2013-01-05 01:20:39,Bullish
2013-01-05 07:25:02,Bullish
2013-01-05 07:32:34,Bullish
2013-01-05 08:50:39,Bullish
2013-01-05 09:48:11,Bearish
2013-01-05 09:50:12,Bullish
2013-01-05 10:03:43,Bullish
2013-01-05 10:34:31,Neutral
2013-01-05 10:37:41,Bullish
2013-01-05 10:41:38,Bearish
2013-01-05 10:59:34,Bullish
2013-01-05 11:40:22,Bearish
2013-01-05 11:46:15,Bullish
2013-01-05 11:47:37,Bullish
2013-01-05 11:50:29,Bullish
2013-01-05 11:51:39,Bullish
2013-01-05 11:55:39,Bullish
2013-01-05 11:55:59,Bullish
2013-01-05 11:59:12,Bullish
2013-01-05 12:03:42,Bullish
2013-01-05 13:19:24,Neutral
2013-01-05 13:48:26,Bullish
2013-01-05 14:21:20,Bullish
2013-01-05 14:36:31,Bullish
2013-01-05 15:20:56,Neutral
2013-01-05 15:30:29,Bullish
2013-01-05 15:34:51,Bearish
2013-01-05 15:35:14,Neutral
2013-01-05 15:48:08,Bullish
2013-01-05 16:44:20,Bullish
2013-01-05 18:13:20,Bullish
2013-01-05 18:16:57,Bullish
2013-01-05 18:28:00,Bullish
2013-01-05 19:07:46,Bullish
2013-01-05 20:41:55,Neutral
2013-01-05 22:19:37,Neutral
2013-01-05 23:30:00,Neutral
2013-01-05 23:35:34,Bullish
2013-01-06 04:17:41,Bullish
2013-01-06 07:26:41,Bullish
2013-01-06 09:15:39,Bullish
2013-01-06 09:18:55,Bullish
2013-01-06 09:22:56,Bearish
2013-01-06 09:23:34,Bullish
2013-01-06 09:26:58,Bullish
2013-01-06 09:28:22,Bearish
2013-01-06 09:31:13,Bearish
2013-01-06 09:33:38,Bullish
2013-01-06 09:34:34,Bullish
2013-01-06 09:40:51,Bullish
2013-01-06 09:41:42,Bearish
2013-01-06 09:59:18,Neutral
2013-01-06 10:02:49,Bullish
2013-01-06 10:04:41,Bullish
2013-01-06 10:17:48,Bullish
2013-01-06 11:18:23,Bullish
2013-01-06 11:57:05,Bullish
2013-01-06 11:59:38,Bullish
2013-01-06 12:00:36,Bullish
2013-01-06 12:04:59,Neutral
2013-01-06 12:10:53,Bearish
2013-01-06 12:35:14,Neutral
2013-01-06 13:31:44,Bullish
2013-01-06 13:33:47,Bullish
2013-01-06 13:41:20,Bullish
2013-01-06 13:47:55,Bullish
2013-01-06 13:48:15,Neutral
2013-01-06 14:27:32,Bullish
2013-01-06 16:27:37,Bullish
2013-01-06 16:30:18,Bullish
2013-01-06 17:07:48,Bullish
2013-01-06 17:53:39,Neutral
2013-01-06 18:40:10,Bullish
2013-01-06 18:50:30,Neutral
2013-01-06 19:10:30,Neutral
2013-01-06 19:15:12,Neutral
2013-01-06 20:46:33,Bullish
2013-01-06 20:53:06,Bullish
2013-01-06 21:55:55,Neutral
2013-01-06 22:28:38,Bullish
2013-01-06 22:33:47,Bullish
2013-01-06 22:39:01,Bullish
2013-01-06 23:04:44,Bullish
2013-01-07 00:25:26,Bullish
2013-01-07 03:46:28,Bullish
2013-01-07 05:06:01,Bullish
2013-01-07 06:14:39,Neutral
2013-01-07 06:21:25,Bearish
2013-01-07 06:28:25,Neutral
2013-01-07 06:32:39,Bullish
2013-01-07 06:33:44,Bullish
2013-01-07 06:33:53,Bullish
2013-01-07 06:35:09,Bullish
2013-01-07 06:36:26,Bullish
2013-01-07 06:37:34,Bullish
2013-01-07 06:39:42,Bullish
2013-01-07 06:40:01,Bullish
2013-01-07 06:40:39,Neutral
2013-01-07 06:41:23,Bullish
2013-01-07 06:46:26,Bearish
2013-01-07 06:48:21,Bullish
2013-01-07 06:50:42,Neutral
2013-01-07 06:50:56,Bullish
2013-01-07 06:54:49,Neutral
2013-01-07 06:58:10,Neutral
2013-01-07 06:58:36,Bullish
2013-01-07 07:00:01,Neutral
2013-01-07 07:11:45,Bullish
2013-01-07 07:12:26,Neutral
2013-01-07 07:12:35,Bullish
2013-01-07 07:16:33,Bullish
2013-01-07 07:19:14,Bullish
2013-01-07 07:19:45,Neutral
2013-01-07 07:26:50,Neutral
2013-01-07 07:30:57,Bearish
2013-01-07 07:42:23,Neutral
2013-01-07 07:43:08,Neutral
2013-01-07 07:43:30,Neutral
2013-01-07 07:46:31,Bullish
2013-01-07 07:46:57,Neutral
2013-01-07 07:47:57,Bullish
2013-01-07 07:49:34,Bullish
2013-01-07 07:55:38,Bullish
2013-01-07 07:59:58,Neutral
2013-01-07 08:01:41,Neutral
2013-01-07 08:04:23,Neutral
2013-01-07 08:05:46,Neutral
2013-01-07 08:13:09,Neutral
2013-01-07 08:20:27,Bearish
2013-01-07 08:21:13,Neutral
2013-01-07 08:21:49,Bearish
2013-01-07 08:25:31,Neutral
2013-01-07 08:26:25,Bearish
2013-01-07 08:30:41,Bearish
2013-01-07 08:32:09,Bullish
2013-01-07 08:36:00,Bearish
2013-01-07 08:38:12,Neutral
2013-01-07 08:39:15,Neutral
2013-01-07 08:41:06,Bullish
2013-01-07 08:41:11,Neutral
2013-01-07 08:41:40,Bearish
2013-01-07 08:43:01,Bullish
2013-01-07 08:46:24,Neutral
2013-01-07 08:46:27,Neutral
2013-01-07 08:47:47,Bullish
2013-01-07 08:48:17,Neutral
2013-01-07 08:48:23,Bullish
2013-01-07 08:49:05,Bullish
2013-01-07 08:49:21,Bullish
2013-01-07 08:50:11,Neutral
2013-01-07 08:50:44,Neutral
2013-01-07 08:57:56,Bullish
2013-01-07 09:01:16,Neutral
2013-01-07 09:02:47,Neutral
2013-01-07 09:04:06,Bullish
2013-01-07 09:11:59,Bullish
2013-01-07 09:16:33,Neutral
2013-01-07 09:18:12,Bullish
2013-01-07 09:20:10,Neutral
2013-01-07 09:21:59,Bullish
2013-01-07 09:24:04,Neutral
2013-01-07 09:25:07,Neutral
2013-01-07 09:26:02,Bullish
2013-01-07 09:27:14,Neutral
2013-01-07 09:34:13,Bullish
2013-01-07 09:34:25,Neutral
2013-01-07 09:36:12,Neutral
2013-01-07 09:36:30,Neutral
2013-01-07 09:42:35,Bearish
2013-01-07 09:43:25,Bearish
2013-01-07 09:43:50,Bullish
2013-01-07 09:44:15,Bullish
2013-01-07 09:45:00,Bullish
2013-01-07 09:46:36,Neutral
2013-01-07 09:48:18,Neutral
2013-01-07 09:49:34,Bullish
2013-01-07 09:49:35,Neutral
2013-01-07 10:00:22,Bullish
2013-01-07 10:02:41,Bearish
2013-01-07 10:11:43,Bullish
2013-01-07 10:14:27,Bearish
2013-01-07 10:16:10,Bullish
2013-01-07 10:19:16,Bullish
2013-01-07 10:20:14,Neutral
2013-01-07 10:24:04,Bullish
2013-01-07 10:25:29,Bullish
2013-01-07 10:32:52,Bullish
2013-01-07 11:02:06,Neutral
2013-01-07 11:04:57,Bearish
2013-01-07 11:06:22,Neutral
2013-01-07 11:08:03,Bullish
2013-01-07 11:14:50,Bearish
2013-01-07 11:15:40,Bullish
2013-01-07 11:15:43,Bullish
2013-01-07 11:18:21,Neutral
2013-01-07 11:33:55,Bullish
2013-01-07 11:34:47,Bullish
2013-01-07 11:38:20,Bullish
2013-01-07 11:39:25,Bearish
2013-01-07 11:40:45,Bullish
2013-01-07 11:41:23,Bullish
2013-01-07 11:52:41,Bearish
2013-01-07 12:06:58,Neutral
2013-01-07 12:07:09,Bullish
2013-01-07 12:07:45,Bullish
2013-01-07 12:19:35,Bullish
2013-01-07 12:28:07,Neutral
2013-01-07 12:40:59,Neutral
2013-01-07 12:41:27,Bearish
2013-01-07 13:00:45,Bullish
2013-01-07 13:12:18,Neutral
2013-01-07 13:21:41,Neutral
2013-01-07 13:29:12,Neutral
2013-01-07 13:32:18,Bullish
2013-01-07 13:34:21,Neutral
2013-01-07 13:41:27,Bullish
2013-01-07 13:50:23,Neutral
2013-01-07 13:51:51,Bullish
2013-01-07 14:02:38,Neutral
2013-01-07 14:20:41,Neutral
2013-01-07 14:22:55,Bearish
2013-01-07 14:23:27,Bullish
2013-01-07 14:25:16,Bullish
2013-01-07 14:26:18,Bullish
2013-01-07 14:32:41,Neutral
2013-01-07 14:37:24,Bullish
2013-01-07 14:44:51,Bullish
2013-01-07 14:48:44,Bullish
2013-01-07 14:50:24,Bullish
2013-01-07 14:55:24,Bullish
2013-01-07 14:57:21,Bearish
2013-01-07 14:59:51,Neutral
2013-01-07 15:01:18,Neutral
2013-01-07 15:02:18,Bearish
2013-01-07 15:02:32,Bearish
2013-01-07 15:03:52,Neutral
2013-01-07 15:04:47,Neutral
2013-01-07 15:11:13,Bearish
2013-01-07 15:18:07,Bullish
2013-01-07 15:29:11,Neutral
2013-01-07 15:43:45,Bullish
2013-01-07 16:06:09,Bearish
2013-01-07 16:29:36,Bearish
2013-01-07 16:39:06,Bearish
2013-01-07 16:41:25,Bearish
2013-01-07 16:55:19,Neutral
2013-01-07 17:18:02,Bullish
2013-01-07 17:29:14,Bullish
2013-01-07 17:58:46,Bullish
2013-01-07 18:00:00,Neutral
2013-01-07 18:00:26,Neutral
2013-01-07 18:23:23,Bearish
2013-01-07 18:36:09,Neutral
2013-01-07 18:37:21,Bearish
2013-01-07 18:39:19,Bearish
2013-01-07 18:56:03,Neutral
2013-01-07 19:17:19,Neutral
2013-01-07 20:03:05,Neutral
2013-01-07 20:53:10,Bullish
2013-01-07 20:55:54,Neutral
2013-01-07 20:57:32,Neutral
2013-01-07 21:02:50,Bearish
2013-01-07 22:21:07,Neutral
2013-01-07 22:23:34,Neutral
2013-01-07 22:29:55,Neutral
2013-01-07 22:33:42,Neutral
2013-01-07 22:35:24,Bearish
2013-01-07 22:43:14,Neutral
2013-01-07 22:53:12,Bearish
2013-01-07 23:26:26,Neutral
2013-01-07 23:31:15,Bullish
2013-01-07 23:35:35,Bullish
2013-01-08 00:52:51,Neutral
2013-01-08 01:04:10,Neutral
2013-01-08 03:01:10,Neutral
2013-01-08 06:24:37,Bullish
2013-01-08 06:40:45,Bullish
2013-01-08 06:43:05,Bullish
2013-01-08 06:43:45,Bullish
2013-01-08 07:04:11,Bullish
2013-01-08 07:09:17,Bearish
2013-01-08 07:21:59,Bullish
2013-01-08 07:50:54,Bearish
2013-01-08 07:56:50,Bearish
2013-01-08 07:58:00,Bearish
2013-01-08 07:59:09,Bullish
2013-01-08 08:00:16,Bullish
2013-01-08 08:02:01,Bullish
2013-01-08 08:03:16,Bullish
2013-01-08 08:04:43,Bearish
